NAME,SEEDS,LEECHES,TIME,SIZE,UPLOADER
The.Walking.Dead.S10E03.Ghosts.1080p.WEBRip.6CH.x265.HEVC-PSA,19,6,Oct. 22nd '19,496.4 MB19,3enno
Keeping Up with the Kardashians S17E06 Psalm West 720p AMZN WEB-DL DDP5 1 H 264-NTb [eztv],40,9,Oct. 21st '19,1.8 GB40,EZTVag
Keeping.Up.with.the.Kardashians.S17E06.Psalm.West.720p.AMZN.WEB-DL.DDP5.1.H.264-NTb[TGx] ⭐,5,5,Oct. 21st '19,1.8 GB5,mazemaze16
Keeping Up With the Kardashians S17E06 Psalm West 720p HDTV x264-CRiMSON [eztv],28,29,Oct. 21st '19,1.3 GB28,EZTVag
Keeping Up With the Kardashians S17E06 Psalm West HDTV x264-CRiMSON [eztv],83,34,Oct. 21st '19,387.8 MB83,EZTVag
Keeping.Up.With.the.Kardashians.S17E06.Psalm.West.HDTV.x264-CRiMSON[TGx] ⭐,92,62,Oct. 21st '19,389.1 MB92,mazemaze16
Keeping.Up.With.the.Kardashians.S17E06.Psalm.West.720p.HDTV.x264-CRiMSON[TGx] ⭐,8,5,Oct. 21st '19,1.3 GB8,mazemaze16
The.Blacklist.S07E03.Les.Fleurs.du.Mal.INTERNAL.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA 🦂,13,4,Oct. 19th '19,530.6 MB13,3enno
Titans.2018.S02E07.Bruce.Wayne.1080p.10bit.WEBRip.6CH.x265.H0EVC-PSA 1,59,28,Oct. 19th '19,341.7 MB59,3enno
Supernatural.S15E02.Raising.Hell.INTERNAL.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA1,30,3,Oct. 19th '19,568.5 MB30,3enno
How.to.Get.Away.with.Murder.S06E04.I.Hate.the.World.INTERNAL.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,18,5,Oct. 19th '19,404.6 MB18,3enno
BREAKING BAD So5 COMPLETE PSA 720p BRRIP,1,0,Oct. 15th '19,2.7 GB1,DESTROYER32
BREAKING BAD So4 COMPLETE PSA 720p BRRIP,1,2,Oct. 15th '19,2.2 GB1,DESTROYER32
BREAKING BAD So3 COMPLETE PSA 720p BRRIP,0,1,Oct. 15th '19,2.4 GB0,DESTROYER32
BREAKING BAD So2 COMPLETE PSA 720p BRRIP,2,1,Oct. 15th '19,3.5 GB2,DESTROYER32
BREAKING BAD So1 COMPLETE PSA 720p BRRIP,5,0,Oct. 14th '19,1.6 GB5,DESTROYER32
The.Walking.Dead.S10E02.We.Are.The.End.Of.The.World.1080p.WEBRip.6CH.x265.HEVC-PSA,60,10,Oct. 14th '19,485.5 MB60,3enno
Mr.Robot.S04E02.402.Payment.Required.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,62,9,Oct. 14th '19,430.3 MB62,3enno
The.Blacklist.S07E02.Louis.T.Steinhil.Conclusion.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,49,22,Oct. 12th '19,511.2 MB49,3enno
How.to.Get.Away.with.Murder.S06E03.Do.You.Think.I'm.a.Bad.Man.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,13,7,Oct. 12th '19,422.7 MB13,3enno
How.to.Get.Away.with.Murder.S06E02.Vivian's.Here.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,12,5,Oct. 12th '19,474.5 MB12,3enno
How.to.Get.Away.with.Murder.S06E01.Say.Goodbye.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,0,11,Oct. 12th '19,460.6 MB0,3enno
Supernatural.S15E01.Back.and.to.the.Future.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,14,7,Oct. 12th '19,515.2 MB14,3enno
Titans.2018.S02E06.Conner.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA1,82,7,Oct. 12th '19,384.9 MB82,3enno
El.Camino.A.Breaking.Bad.Movie.2019.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,94,43,Oct. 12th '19,1.6 GB94,3enno
American Woman 2018 720p WEB-DL 2CH x265 HEVC-PSA,13,5,Oct. 9th '19,813.0 MB13,M3D1
Titans.2018.S02E05.Deathstroke.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA1,21,5,Oct. 7th '19,462.2 MB21,3enno
Titans.2018.S02E04.Aqualad.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,14,1,Oct. 7th '19,514.2 MB14,3enno
Titans.2018.S02E03.Ghosts.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,11,2,Oct. 7th '19,375.0 MB11,3enno
Titans.2018.S02E02.Rose.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,11,3,Oct. 7th '19,422.5 MB11,3enno
Titans.2018.S02E01.Trigon.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,15,4,Oct. 7th '19,492.9 MB15,3enno
The.Blacklist.S07E01.Louis.T.Steinhil.1.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,16,2,Oct. 7th '19,490.7 MB16,3enno
Batwoman.S01E01.Pilot.1080p.WEBRip.6CH.x265.HEVC-PSA3,33,4,Oct. 7th '19,546.8 MB33,3enno
Mr.Robot.S04E01.401.Unauthorized.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,42,7,Oct. 7th '19,603.1 MB42,3enno
The.Walking.Dead.S10E01.Lines.We.Cross.1080p.WEBRip.6CH.x265.HEVC-PSA3,61,3,Oct. 7th '19,923.3 MB61,3enno
Criminal.UNITED.KINGDOM.FRANCE.GERMANY.SPAIN.1080p.WEBRip.6CH.x265.HEVC-PSA,2,6,Oct. 7th '19,5.4 GB2,3enno
Spider-Man.Far.From.Home.2019.2160p.10bit.HDR.BluRay.8CH.x265.HEVC-PSA1,29,29,Sep. 23rd '19,3.3 GB29,Dakshvv
Spider-Man.Far.From.Home.2019.1080p.10bit.BluRay.8CH.x265.HEVC-PSA,123,68,Sep. 21st '19,2.4 GB123,Dakshvv
DesignOptimal - Spring Fling - Overlay + PSAction 2518497,0,3,Sep. 20th '19,162.3 MB0,DsignOptimal
Spider.Man.Far.From.Home.2019.INTERNAL.720p.WEBRip.2CH.x265.HEVC-PSA1,46,24,Sep. 12th '19,860.3 MB46,Dakshvv
[ FreeCourseWeb ] Udemy - DOUBLE800 SAT & PSAT Prep Course,1,2,Sep. 3rd '19,1.4 GB1,freecoursewb
Parasite.A.K.A.Gisaengchung.2019.KOREAN.INTERNAL.720p.WEBRip.2CH.x265.HEVC-PSA,2,1,Aug. 25th '19,1.3 GB2,Jurjak
John.Wick.Chapter.3.Parabellum.2019.2160p.10bit.WEB-DL.DDP5.1.Atmos.x265.HEVC-PSA1,60,26,Aug. 25th '19,4.1 GB60,Dakshvv
Men.in.Black.International.2019.1080p.10bit.WEB-DL.6CH.x265.HEVC-PSA1,178,54,Aug. 21st '19,1.8 GB178,Dakshvv
[Fan_Made]Mindhunter.SEASON.02.S02.COMPLETE.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA6,26,15,Aug. 18th '19,4.4 GB26,Rik18
Godzilla.King.of.the.Monsters.2019.1080p.BrRip.6CH.x265.HEVC-PSA,25,10,Aug. 16th '19,1.8 GB25,Dakshvv
Sacred.Games.SEASON.02.S02.COMPLETE.DUAL-AUDIO.HIN-ENG.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,9,0,Aug. 15th '19,4.6 GB9,HaiLTeamMcU
Sacred.Games.SEASON.02.S02.COMPLETE.DUAL-AUDIO.HIN-ENG.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA2,18,11,Aug. 15th '19,4.6 GB18,Rik18
Sacred.Games.SEASON.02.S02.COMPLETE.DUAL-AUDIO.HIN-ENG.720p.10bit.WEBRip.2CH.x265.HEVC-PSA1,0,0,Aug. 15th '19,2.1 GB0,Rik18
Sacred.Games.SEASON.02.S02.COMPLETE.DUAL-AUDIO.HIN-ENG.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,29,39,Aug. 15th '19,2.1 GB29,Dakshvv
Godzilla.King.of.the.Monsters.2019.1080p.10bit.WEB-DL.6CH.x265.HEVC-PSA5,139,45,Aug. 15th '19,2.0 GB139,Dakshvv
Sacred.Games.S02E08.Radcliffe.DUAL-AUDIO.HIN-ENG.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,84,37,Aug. 15th '19,290.5 MB84,Dakshvv
Sacred.Games.S02E07.Torino.DUAL-AUDIO.HIN-ENG.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,68,35,Aug. 15th '19,209.1 MB68,Dakshvv
Sacred.Games.S02E06.Azrael.DUAL-AUDIO.HIN-ENG.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,59,39,Aug. 15th '19,253.2 MB59,Dakshvv
Sacred.Games.S02E05.Vikarna.DUAL-AUDIO.HIN-ENG.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,60,29,Aug. 15th '19,236.8 MB60,Dakshvv
Sacred.Games.S02E04.Bardo.DUAL-AUDIO.HIN-ENG.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,63,24,Aug. 15th '19,255.2 MB63,Dakshvv
Sacred.Games.S02E03.Apasmara.DUAL-AUDIO.HIN-ENG.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,57,29,Aug. 15th '19,287.9 MB57,Dakshvv
Sacred.Games.S02E02.Siduri.DUAL-AUDIO.HIN-ENG.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,58,32,Aug. 15th '19,236.1 MB58,Dakshvv
Sacred.Games.S02E01.Matsya.DUAL-AUDIO.HIN-ENG.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,74,33,Aug. 15th '19,337.0 MB74,Dakshvv
Sacred Games S02 DUAL-AUDIO HIN-ENG 720p 10bit WEBRip 2CH x265 HEVC-PSA,62,43,Aug. 15th '19,2.1 GB62,HaiLTeamMcU
John.Wick.Chapter.3.Parabellum.2019.1080p.BrRip.6CH.x265.HEVC-PSA2,295,158,Aug. 14th '19,2.1 GB295,Dakshvv
John.Wick.Chapter.3.Parabellum.2019.720p.BrRip.2CH.x265.HEVC-PSA,118,61,Aug. 14th '19,891.8 MB118,Dakshvv
Godzilla.King.of.the.Monsters.2019.720p.WEB-DL.2CH.x265.HEVC-PSA,18,19,Aug. 14th '19,912.6 MB18,Dakshvv
Stranger.Things.SEASON.03.S03.COMPLETE.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,3,2,Aug. 11th '19,2.5 GB3,atiradora23
The.Boys.SEASON.01.S01.COMPLETE.1080p.10bit.WEBRIP.2CH.x265.HEVC-PSA2,4,1,Aug. 10th '19,4.6 GB4,atiradora23
Aladdin.2019.720p.HDRip.2CH.x265.HEVC-PSA1,86,22,Aug. 7th '19,944.7 MB86,Dakshvv
Avengers.Endgame.2019.2160p.10bit.HDR.BluRay.8CH.x265.HEVC-PSA1,50,32,Aug. 6th '19,3.7 GB50,Dakshvv
Avengers.Endgame.2019.1080p.10bit.BluRay.x265.HEVC-PSA1,59,49,Aug. 4th '19,2.8 GB59,Dakshvv
Avengers.Endgame.2019.2160p.10bit.SDR.WEB-DL.6CH.x265.HEVC-PSA,26,34,Aug. 1st '19,5.2 GB26,Dakshvv
Avengers.Endgame.2019.2160p.10bit.HDR.WEB-DL.6CH.x265.HEVC-PSA8,73,24,Aug. 1st '19,3.4 GB73,Dakshvv
Avengers.Endgame.2019.1080p.10bit.WEB-DL.6CH.x265.HEVC-PSA7,27,16,Jul. 31st '19,2.3 GB27,Dakshvv
Avengers.Endgame.2019.720p.BrRip.2CH.x265.HEVC-PSA,12,14,Jul. 31st '19,"1,014.8 MB12",Dakshvv
Avengers.Endgame.2019.1080p.BrRip.6CH.x265.HEVC-PSA,73,43,Jul. 31st '19,2.0 GB73,Dakshvv
Wolf Children 2012 720p BrRip 2Ch x265 HEVC PSA,7,4,Jul. 31st '19,255.0 MB7,M3D1
Avengers.Endgame.2019.1080p.WEB-DL.6CH.x265.HEVC-PSA5,91,22,Jul. 30th '19,1.9 GB91,Dakshvv
Avengers.Endgame.2019.720p.WEB-DL.2CH.x265.HEVC-PSA,23,12,Jul. 30th '19,959.4 MB23,Dakshvv
Avengers.Endgame.2019.INTERNAL.720p.HDRip.2CH.x265.HEVC-PSA1,24,11,Jul. 29th '19,864.6 MB24,Dakshvv
Long.Shot.2019.1080p.BrRip.6CH.x265.HEVC-PSA,13,6,Jul. 23rd '19,1.6 GB13,psaboy
Euphoria.US.S01E06.The.Next.Episode.720p.WEBRip.2CH.x265.HEVC-PSA,11,6,Jul. 22nd '19,248.9 MB11,psaboy
Big.Little.Lies.S02E07.I.Want.to.Know.720p.WEBRip.2CH.x265.HEVC-PSA,22,17,Jul. 22nd '19,225.4 MB22,psaboy
The.Rook.S01E04.720p.WEBRip.2CH.x265.HEVC-PSA,14,3,Jul. 21st '19,285.6 MB14,psaboy
Veronica.Mars.S04E08.Years.Continents.Bloodshed.720p.WEBRip.2CH.x265.HEVC-PSA,9,2,Jul. 21st '19,281.2 MB9,psaboy
Veronica.Mars.S04E07.Gods.of.War.720p.WEBRip.2CH.x265.HEVC-PSA,12,3,Jul. 21st '19,252.5 MB12,psaboy
Veronica.Mars.S04E06.Entering.a.World.of.Pain.720p.WEBRip.2CH.x265.HEVC-PSA,8,2,Jul. 21st '19,254.5 MB8,psaboy
Veronica.Mars.S04E05.Losing.Streak.720p.WEBRip.2CH.x265.HEVC-PSA,11,7,Jul. 21st '19,269.0 MB11,psaboy
Veronica.Mars.S04E04.Heads.You.Lose.720p.WEBRip.2CH.x265.HEVC-PSA,13,4,Jul. 21st '19,256.7 MB13,psaboy
Veronica.Mars.S04E03.Keep.Calm.and.Party.On.720p.WEBRip.2CH.x265.HEVC-PSA,11,7,Jul. 21st '19,249.7 MB11,psaboy
Veronica.Mars.S04E02.Chino.and.the.Man.720p.WEBRip.2CH.x265.HEVC-PSA,12,3,Jul. 21st '19,261.9 MB12,psaboy
Pokémon.Detective.Pikachu.2019.1080p.BrRip.6CH.x265.HEVC-PSA,37,16,Jul. 21st '19,1.8 GB37,Dakshvv
Veronica.Mars.S04E01.Spring.Break.Forever.720p.WEBRip.2CH.x265.HEVC-PSA,15,4,Jul. 21st '19,268.7 MB15,psaboy
Killjoys.S05E01.Run.Yala.Run.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,9,4,Jul. 21st '19,217.7 MB9,psaboy
Men.in.Black.International.2019.720p.HC.HDRip.2CH.x265.HEVC-PSA,42,32,Jul. 21st '19,809.7 MB42,psaboy
Pokémon.Detective.Pikachu.2019.720p.BrRip.2CH.x265.HEVC-PSA1,10,9,Jul. 20th '19,842.1 MB10,psaboy
Family.2018.720p.WEB-DL.2CH.x265.HEVC-PSA,7,2,Jul. 20th '19,538.4 MB7,psaboy
Long.Shot.2019.720p.WEB-DL.2CH.x265.HEVC-PSA,401,91,Jul. 20th '19,865.7 MB401,psaboy
Pandora.2019.S01E01.720p.HDTV.2CH.x265.HEVC-PSA,6,3,Jul. 20th '19,185.4 MB6,psaboy
Blood.and.Treasure.S01E10.The.Wages.of.Vengeance.720p.WEBRip.2CH.x265.HEVC-PSA,8,3,Jul. 20th '19,207.3 MB8,psaboy
The.100.S06E10.Matryoshka.720p.WEBRip.2CH.x265.HEVC-PSA,21,4,Jul. 20th '19,230.6 MB21,psaboy
Secret.Obsession.2019.720p.10bit.WEBRip.6CH.x265.HEVC-PSA,8,1,Jul. 20th '19,739.6 MB8,psaboy
Swamp.Thing.2019.S01E08.Long.Walk.Home.1080p.10bit.WEBRip.2CH.x265.HEVC-PSA,34,5,Jul. 20th '19,407.1 MB34,psaboy
Swamp.Thing.2019.S01E08.Long.Walk.Home.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,12,5,Jul. 20th '19,190.0 MB12,psaboy
Into.the.Ashes.2019.720p.WEB-DL.2CH.x265.HEVC-PSA,3,4,Jul. 20th '19,528.3 MB3,psaboy
Above.the.Shadows.2019.720p.WEB-DL.2CH.x265.HEVC-PSA,11,7,Jul. 20th '19,762.8 MB11,psaboy
Suits.S09E01.Everything’s.Changed.1080p.WEB-DL.6CH.x265.HEVC-PSA,19,6,Jul. 20th '19,469.5 MB19,Rik18
Suits.S09E01.Everything’s.Changed.720p.WEB-DL.2CH.x265.HEVC-PSA,19,3,Jul. 20th '19,185.7 MB19,Rik18
Alita.Battle.Angel.2019.2160p.10bit.HDR.BluRay.8CH.x265.HEVC-PSA1,247,109,Jul. 16th '19,3.1 GB247,Dakshvv
Big.Little.Lies.S02E06.The.Bad.Mother.720p.WEBRip.2CH.x265.HEVC-PSA,27,5,Jul. 15th '19,237.0 MB27,psaboy
Euphoria.US.S01E05.03.Bonnie.and.Clyde.720p.WEBRip.2CH.x265.HEVC-PSA,10,1,Jul. 15th '19,258.8 MB10,psaboy
Alita.Battle.Angel.2019.1080p.10bit.BluRay.8CH.x265.HEVC-PSA4,38,31,Jul. 15th '19,3.2 GB38,Dakshvv
The.Rook.S01E03.720p.WEBRip.2CH.x265.HEVC-PSA,57,7,Jul. 14th '19,270.4 MB57,psaboy
Lying.and.Stealing.2019.720p.WEB-DL.2CH.x265.HEVC-PSA,20,8,Jul. 13th '19,494.1 MB20,psaboy
Point.Blank.2019.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA1,29,12,Jul. 13th '19,1.4 GB29,Dakshvv
The.Outpost.S02E01.We.Only.Kill.to.Survive.720p.WEBRip.2CH.x265.HEVC-PSA,9,0,Jul. 12th '19,212.2 MB9,psaboy
Swamp.Thing.2019.S01E07.Brilliant.Disguise.1080p.10bit.WEBRip.2CH.x265.HEVC-PSA,13,3,Jul. 12th '19,409.9 MB13,psaboy
Swamp.Thing.2019.S01E07.Brilliant.Disguise.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,24,4,Jul. 12th '19,189.6 MB24,psaboy
Swamp.Thing.2019.S01E06.The.Price.You.Pay.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,12,1,Jul. 12th '19,142.3 MB12,psaboy
Swamp.Thing.2019.S01E05.Drive.All.Night.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,9,2,Jul. 12th '19,217.3 MB9,psaboy
Swamp.Thing.2019.S01E04.Darkness.on.the.Edge.of.Town.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,8,0,Jul. 12th '19,195.3 MB8,psaboy
Swamp.Thing.2019.S01E03.He.Speaks.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,7,0,Jul. 12th '19,216.6 MB7,psaboy
Swamp.Thing.2019.S01E02.Worlds.Apart.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,7,0,Jul. 12th '19,240.2 MB7,psaboy
Swamp.Thing.2019.S01E01.Pilot.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,8,4,Jul. 12th '19,343.0 MB8,psaboy
Point.Blank.2019.720p.10bit.WEBRip.6CH.x265.HEVC-PSA,19,17,Jul. 12th '19,692.8 MB19,Dakshvv
Saving.Zoe.2019.720p.WEB-DL.2CH.x265.HEVC-PSA1,7,3,Jul. 12th '19,576.4 MB7,psaboy
Krypton.S02E05.A.Better.Yesterday.1080p.WEBRip.6CH.x265.HEVC-PSA,12,4,Jul. 11th '19,476.4 MB12,psaboy
The.Rook.S01E02.720p.WEBRip.2CH.x265.HEVC-PSA,16,4,Jul. 11th '19,241.0 MB16,psaboy
The.Rook.S01E01.720p.WEBRip.2CH.x265.HEVC-PSA,15,2,Jul. 11th '19,224.2 MB15,psaboy
The.100.S06E09.What.You.Take.With.You.720p.WEBRip.2CH.x265.HEVC-PSA,22,2,Jul. 11th '19,216.7 MB22,psaboy
Krypton.S02E05.720p.HDTV.2CH.x265.HEVC-PSA1,11,4,Jul. 11th '19,159.8 MB11,psaboy
The.InBetween.S01E05.720p.HDTV.2CH.x265.HEVC-PSA,7,1,Jul. 11th '19,198.5 MB7,psaboy
The.InBetween.S01E04.Kiss.Them.for.Me.720p.WEBRip.2CH.x265.HEVC-PSA2,5,3,Jul. 11th '19,215.6 MB5,psaboy
The.InBetween.S01E03.Where.the.Shadows.Fall.720p.WEBRip.2CH.x265.HEVC-PSA,4,2,Jul. 11th '19,206.6 MB4,psaboy
The.InBetween.S01E02.Made.of.Stone.720p.WEBRip.2CH.x265.HEVC-PSA,2,0,Jul. 11th '19,198.4 MB2,psaboy
The.InBetween.S01E01.Pilot.720p.WEBRip.2CH.x265.HEVC-PSA,6,3,Jul. 11th '19,213.5 MB6,psaboy
Alita.Battle.Angel.2019.1080p.BrRip.6CH.x265.HEVC-PSA,39,15,Jul. 11th '19,1.7 GB39,psaboy
Giant.Little.Ones.2018.720p.WEB-DL.2CH.x265.HEVC-PSA,1,0,Jul. 10th '19,564.5 MB1,psaboy
Avengement.2019.1080p.10bit.BluRay.6CH.x265.HEVC-PSA3,17,8,Jul. 10th '19,1.3 GB17,psaboy
Avengement.2019.720p.WEB-DL.2CH.x265.HEVC-PSA1,2,0,Jul. 10th '19,646.1 MB2,psaboy
The.Aftermath.2019.720p.WEB-DL.2CH.x265.HEVC-PSA1,3,2,Jul. 10th '19,666.7 MB3,psaboy
The.Hummingbird.Project.2018.720p.WEB-DL.2CH.x265.HEVC-PSA,2,4,Jul. 10th '19,686.8 MB2,psaboy
After.2019.1080p.10bit.BluRay.6CH.x265.HEVC-PSA,13,2,Jul. 10th '19,1.7 GB13,psaboy
After.2019.720p.WEB-DL.2CH.x265.HEVC-PSA,8,5,Jul. 10th '19,802.7 MB8,psaboy
Ophelia.2018.720p.WEB-DL.2CH.x265.HEVC-PSA,1,1,Jul. 10th '19,697.4 MB1,psaboy
Hellboy.2019.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,60,18,Jul. 10th '19,1.7 GB60,Dakshvv
Teen.Spirit.2018.720p.BrRip.2CH.x265.HEVC-PSA,4,2,Jul. 10th '19,596.7 MB4,psaboy
Hellboy.2019.720p.WEBRip.2CH.x265.HEVC-PSA,14,9,Jul. 10th '19,789.1 MB14,psaboy
Sometimes.Always.Never.2018.720p.WEB-DL.2CH.x265.HEVC-PSA,8,1,Jul. 10th '19,438.0 MB8,psaboy
Euphoria.US.S01E04.Shook.One.Pt.II.720p.WEBRip.2CH.x265.HEVC-PSA,8,5,Jul. 10th '19,297.3 MB8,psaboy
Euphoria.US.S01E03.Made.You.Look.720p.WEBRip.2CH.x265.HEVC-PSA,12,5,Jul. 10th '19,301.6 MB12,psaboy
Euphoria.US.S01E02.Stuntin.Like.My.Daddy.720p.WEBRip.2CH.x265.HEVC-PSA,6,3,Jul. 10th '19,294.6 MB6,psaboy
Euphoria.US.S01E01.Pilot.720p.WEBRip.2CH.x265.HEVC-PSA,12,2,Jul. 10th '19,256.4 MB12,psaboy
Pet.Sematary.2019.720p.WEB-DL.2CH.x265.HEVC-PSA,3,1,Jul. 10th '19,634.0 MB3,psaboy
Alita.Battle.Angel.2019.720p.WEB-DL.2CH.x265.HEVC-PSA,8,5,Jul. 9th '19,857.2 MB8,Dakshvv
Shazam.2019.REPACK.2160p.10bit.HDR.BluRay.8CH.x265.HEVC-PSA,38,8,Jul. 9th '19,5.0 GB38,Dakshvv
Sacred.Games.SEASON.S01.COMPLETE.DUAL-AUDIO.HIN-ENG.720p.WEBRip.2CH.x265.HEVC-PSA1,35,85,Jul. 6th '19,1.9 GB35,Dakshvv
Shazam.2019.2160p.10bit.HDR.BluRay.8CH.x265.HEVC-PSA,43,8,Jul. 6th '19,4.3 GB43,Dakshvv
Stranger.Things.S03E08.Chapter.Eight.The.Battle.of.Starcourt.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,35,10,Jul. 5th '19,447.4 MB35,Dakshvv
Stranger.Things.S03E07.Chapter.Seven.The.Bite.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,42,9,Jul. 5th '19,333.4 MB42,Dakshvv
Stranger.Things.S03E08.Chapter.Eight.The.Battle.of.Starcourt.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,46,18,Jul. 5th '19,936.6 MB46,Dakshvv
Stranger.Things.S03E07.Chapter.Seven.The.Bite.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,39,2,Jul. 5th '19,693.2 MB39,Dakshvv
Stranger.Things.S03E06.Chapter.Six.E.Pluribus.Unum.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,31,2,Jul. 5th '19,795.5 MB31,Dakshvv
Stranger.Things.S03E05.Chapter.Five.The.Flayed.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,48,13,Jul. 5th '19,591.8 MB48,Dakshvv
Stranger.Things.S03E04.Chapter.Four.The.Sauna.Test.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,51,4,Jul. 5th '19,663.7 MB51,Dakshvv
Stranger.Things.S03E03.Chapter.Three.The.Case.of.the.Missing.Lifeguard.1080p.10bit.WEBRip.6CH.x265.H...,37,11,Jul. 5th '19,586.6 MB37,Dakshvv
Stranger.Things.S03E02.Chapter.Two.The.Mall.Rats.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,76,16,Jul. 5th '19,606.4 MB76,Dakshvv
Stranger.Things.S03E01.Chapter.One.Suzie.Do.You.Copy.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,30,2,Jul. 5th '19,683.4 MB30,Dakshvv
Stranger.Things.S03E06.Chapter.Six.E.Pluribus.Unum.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,48,15,Jul. 4th '19,348.0 MB48,Dakshvv
Stranger.Things.S03E05.Chapter.Five.The.Flayed.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,46,15,Jul. 4th '19,273.9 MB46,Dakshvv
Stranger.Things.S03E04.Chapter.Four.The.Sauna.Test.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,39,13,Jul. 4th '19,297.3 MB39,Dakshvv
Stranger.Things.S03E03.Chapter.Three.The.Case.of.the.Missing.Lifeguard.720p.10bit.WEBRip.2CH.x265.HE...,44,12,Jul. 4th '19,263.1 MB44,Dakshvv
Stranger.Things.S03E02.Chapter.Two.The.Mall.Rats.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,52,19,Jul. 4th '19,286.8 MB52,Dakshvv
Stranger.Things.S03E01.Chapter.One.Suzie.Do.You.Copy.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,49,10,Jul. 4th '19,317.3 MB49,Dakshvv
Shazam.2019.1080p.10bit.BluRay.8CH.x265.HEVC-PSA4,60,22,Jun. 30th '19,3.0 GB60,shadow1941
Shazam.2019.1080p.BrRip.6CH.x265.HEVC-PSA,85,39,Jun. 27th '19,2.3 GB85,Dakshvv
Shazam.2019.720p.10bit.BluRay.6CH.x265.HEVC-PSA,21,11,Jun. 27th '19,1.5 GB21,Dakshvv
Marvels.Jessica.Jones.S03E13.A.K.A.Everything.720p.10bit.WEBRip.2CH.x265.HEVC-PSA,16,3,Jun. 16th '19,193.7 MB16,Dakshvv
Marvels.Jessica.Jones.S03E13.A.K.A.Everything.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA1,15,4,Jun. 16th '19,469.1 MB15,Dakshvv
Marvels.Jessica.Jones.S03E12.A.K.A.A.Lotta.Worms.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,18,4,Jun. 16th '19,400.9 MB18,Dakshvv
Marvels.Jessica.Jones.S03E11.A.K.A.Hellcat.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA2,18,0,Jun. 16th '19,442.3 MB18,Dakshvv
Marvels.Jessica.Jones.S03E10.A.K.A.Hero.Pants.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA,20,0,Jun. 16th '19,441.2 MB20,Dakshvv
